0.0085748079082686255031 12 1.5140428244570902628e-06 4.1516365160016252154e-05 -0.012446094367072849107 0.017882512621426968624 -5.7351762237404359604e-06 -1.5354936315461962248 -1.2149398773783919303 -0.0015440137414927221533 0 0 0 0 1.1521021542520674015e-06 3.7902710319824007548e-05 -0.012467763415464537535 0.017815234584907378712 -8.8497228034312684929e-06 -1.6126594741223443386 -0.96494701827640794178 0.0015668866627654525186 0 0 0 
0.022344923650325122788 17 9.9163502727341849383e-07 3.6054312862176389508e-05 0.0093683016715589342155 -0.010805047507000144907 6.5804694871220683475e-06 1.8324546911170120911 1.6249341780741388686 0.0038975648235712390469 0 0 0 19 9.3551926289244172022e-07 3.5360970952961038075e-05 0.0094343582244050209346 -0.010788305979573430821 8.7673357501110064054e-06 1.6811561642103864944 1.4687422879544413945 -0.0029414972601755733084 0 0 0 
0.61455741538116015477 12 2.6661449787091576643e-06 5.0134250183819649871e-05 -0.020893811576502274718 0.0065883183564417824654 -6.0934068378407277346e-06 -0.64424402147478909697 -1.8073136196166554868 0.00027908715739254416751 3.724784623882423307e-13 2.0134415205836221486e-13 -6.9407512420914681333e-12 16 1.1677489310906255351e-06 3.8073525771817860481e-05 -0.020968509360374011641 0.0065511569631921439186 -5.8497073271532071706e-06 -0.33959815772539236889 -1.9100958028340986328 0.00019638587134743423985 0 0 0 
0.87667693360711840267 12 3.8338939097997834111e-06 5.65874295851566373e-05 0.020406518086303233883 0.00929596712223804654 5.4867607235035829644e-07 -0.78044594964655567004 1.6889810519623027485 0.0022127582789545560682 3.9531487953504643128e-13 2.5661720557376866524e-13 8.4874842091160696542e-12 5 2.523848460591377132e-07 2.2848675426573498786e-05 0.020355605201954767719 0.0092689143512625690041 1.6852971609208697984e-05 -0.63442313837407648958 2.0209531926242685351 -0.037057153300399367502 0 0 0 
244.16159840648526824 17 1.9271542901658600023e-06 4.4993049781882020737e-05 -0.013536297535838136968 -0.004192284712535174207 3.5282991273338707285e-05 0.68551326573925563945 -2.2246841047036642891 -0.00044884102732929188635 1.0930910513439672443e-13 5.819655051033845139e-14 -3.7473173211686067396e-12 13 6.3574548642895235605e-07 3.1088590466877559059e-05 -0.01352451921100984028 -0.0041228261979641090892 4.1194178640573578362e-05 0.85012300951898112089 -2.4582529630711680291 -0.0057148617111535821023 0 0 0 
356.06808692676253258 20 1.0499192718205350269e-06 3.6747283444027566016e-05 0.017131386569618160115 0.033739444574410998312 1.3362537483755429813e-05 -1.2021747418897501536 0.65285156932234300609 -0.037355057201730795802 0 0 0 14 7.4536133499947253406e-07 3.278150515193195227e-05 0.017175311253479347284 0.03374142266768932058 1.2258029066661716089e-05 -1.4656288069928253837 0.6497278055452161416 0.066516495001496256378 0 0 0 
424.44736481861747279 12 4.0862787558589213361e-06 5.7802851943483797255e-05 -0.021437385099934706117 0.00074617364868996918521 -6.0452026602489461005e-05 -0.013878462148692498682 -1.9439332433138418743 -0.011496903743762412059 -6.348003193741340895e-13 3.469443408305173403e-13 5.4206521235684184917e-12 6 3.0889236114779109949e-07 2.4440438460745473687e-05 -0.02139566539550730867 0.00079646764048596670194 -8.3426408696152520037e-05 0.16355772350654917968 -2.3038406713369115053 0.31048441141255955777 0 0 0 
454.99962354551689714 7 2.1849083992285855099e-06 4.6915643924809212809e-05 0.035382468186344454009 0.10148698646848092197 0.00029203322554444176642 -0.79587392226281494789 0.37650305598987143796 0.0087577784117671662878 0 0 0 15 1.18654696251488135e-06 3.8276737521153778683e-05 0.035335995588436287795 0.10153587857647561332 0.00027599265211155027486 -0.87313933359466577855 0.079697124960543694328 0.03407953538806218069 0 0 0 
1264.9490588637920609 10 9.7735714361615402427e-07 3.5880435081875158745e-05 -0.073357220075435367046 0.15742644330646513029 0.0014185279553236337241 -0.60114778334477814159 -0.26906043750926000868 0.0011760234113369837875 0 0 0 11 1.6161214591594124944e-07 1.9693879171444066725e-05 -0.073349115165209713418 0.15739036410510964803 0.0014108021645034293876 -0.59731201880064532794 -0.051501972541118455629 0.13078986004880877037 0 0 0 
1359.544028062970483 8 9.3234917977827890621e-07 3.5320984577794064315e-05 0.028388467506695106574 0.013746327918939555551 -0.00083832411013879857241 -0.70103554385038946428 1.5675833932137992477 0.11324788396987819916 0 0 0 2 2.5020868830446590735e-07 2.2782815794949266559e-05 0.028426010864379409881 0.013731481608059741689 -0.00080457073625898216981 -1.026576131050089824 1.3854889608446305793 -0.35501840025423597735 0 0 0 
1665.583572895277257 23 1.4100078410862813315e-06 4.054280376541328178e-05 0.028731795726831609733 -0.060397668067925368296 -0.0012192757700288743474 0.98977721026156506579 0.51021363067716485329 0.063493962559246427957 0 0 0 3 9.1087609516961489046e-07 3.5047714706646965113e-05 0.028704232315213729781 -0.060395773650812785427 -0.0011651131485042594098 1.0310314108109817077 0.17635945805337840953 -0.10323161105798375758 0 0 0 
1806.376529378417672 20 1.7952806068200076669e-06 4.394242801056056746e-05 0.034751797253914466779 0.016534716693406389248 -0.00078940997320003111846 -0.59128060418249561714 1.2420493599475526114 0.024676633396118176356 8.8060104545068869169e-14 -1.8619786132029186524e-12 1.6735488015121751046e-13 8 1.1825578680827449194e-06 3.8233794719775649005e-05 0.034820951704313672648 0.016553918895108842013 -0.0007665469644324055757 -0.96489414596844236272 1.2009423688679372599 -0.047704994009329614035 2.5838925416098832846e-12 1.3004350078518950383e-12 -2.302031784394872082e-12 
8327.3369193222752074 17 2.5628997765948124642e-06 4.947857057605826661e-05 -0.011829004915242274931 0.000732789160067439738 0.00035098946901433703514 -0.46813763278366427034 -2.7786373899449898772 -0.2019456168006922292 5.9447594035597140721e-13 5.5300297204804378641e-13 -1.0528183690515256082e-11 4 5.4671178987740054196e-07 2.9563742886239609834e-05 -0.011852447275216792394 0.0007227016561658559891 0.00028717790174185089946 0.54545406077885272289 -2.4343302784723643839 0.059333198814807086574 0 0 0 
35155.602121834359423 7 3.3714553617434670716e-06 5.4214119416896794444e-05 0.099981266936863988359 -0.0072997871981994033597 -0.0037406145691111160508 -0.036287899880000973329 0.79594099471669521595 0.020368526227268347883 -2.7089529930500420224e-12 1.8579093711212642286e-12 1.3511311782092570422e-11 1 1.170690979904826072e-06 3.8105473344795585369e-05 0.09993201270770467326 -0.0073635617320996537075 -0.0037243335612308055629 0.11730077153447006355 1.1289474132550185725 -0.014804370844766196955 0 0 0 
