0 24 -1.4370974480330502244e-08 7.1855507661480864301e-09 0 0 -7.1854237141824158134e-09 4.0253529423355198795e-10 0 0
13.68925393566051 20 -1.4552180643567558069e-08 7.3668192925397558558e-09 0 -6.2559507545370562705e-14 -7.1854239105353476051e-09 4.0253529423359851686e-10 1.1556044558634340146e-13 2.7326562719485815952e-08
191.6495550992471 20 -1.4326313235598726111e-08 7.1409521717372159624e-09 0 -6.2559507545370562705e-14 -7.1854236233690555404e-09 4.025352942340235326e-10 1.1714562081025317376e-12 -1.263855325521845145e-08
205.3388090349076 20 -1.4486326175767627722e-08 7.300965152888458422e-09 0 -6.2559507545370562705e-14 -7.1854235823867146919e-09 4.025352942340450393e-10 1.2248503178685723724e-12 -1.8342091762990916217e-08
219.0280629705681 20 -1.44603284019606188e-08 7.2749674371404328226e-09 0 -6.2559507545370562705e-14 -7.1854235243277313687e-09 4.0253529423405222543e-10 1.2427521330962533434e-12 -2.6422197492679688199e-08
246.4065708418891 19 -1.4602821664257253962e-08 7.4168098168194886599e-09 0 5.8641186320679694186e-13 -7.1854254355745585202e-09 4.0253529423408944856e-10 1.3352189004461894322e-12 2.3956724212507565916e-07
260.0958247775496 19 -1.4186315975428514129e-08 7.0003039889205600105e-09 0 5.8641186320679694186e-13 -7.1854255746447473376e-09 4.0253529423411431567e-10 1.3970190799713147988e-12 2.5892172897918788796e-07
273.7850787132101 19 -1.4376042359205737957e-08 7.1900308156658049617e-09 0 5.8641186320679694186e-13 -7.1854251316767262139e-09 4.0253529423414605873e-10 1.4757870669731122826e-12 1.9727358702628566328e-07
287.4743326488706 19 -1.4345257705801225919e-08 7.1592463703082044209e-09 0 5.8641186320679694186e-13 -7.1854249236298147168e-09 4.0253529423416213705e-10 1.5157937323080173982e-12 1.6831956569466606474e-07
314.8528405201916 19 -1.4636171521911441596e-08 7.4501600052725338514e-09 0 5.8641186320679694186e-13 -7.185425104775700963e-09 4.0253529423420318589e-10 1.6177562451265495243e-12 1.9352975418899993805e-07
328.5420944558522 19 -1.444718814357291568e-08 7.261176295188610912e-09 0 5.8641186320679694186e-13 -7.1854254365210979864e-09 4.025352942341943454e-10 1.5958070629778272255e-12 2.3969897262613902225e-07
342.2313483915127 19 -1.4340340944436030843e-08 7.1543292424335793941e-09 0 5.8641186320679694186e-13 -7.1854252901392446678e-09 4.0253529423420985503e-10 1.634257048727716306e-12 2.1932691676118563083e-07
369.6098562628337 18 -1.4479924614510235623e-08 7.2940048699395870926e-09 0 4.9431557842578731662e-13 -7.1854254289922224737e-09 4.0253529423421693777e-10 1.6518475280383945949e-12 2.3865117422033778712e-07
383.2991101984942 18 -1.4073966380488033616e-08 6.8880468651300121169e-09 0 4.9431557842578731662e-13 -7.1854251997795954423e-09 4.0253529423421331885e-10 1.6429744544038047295e-12 2.067515067617548137e-07
396.9883641341547 18 -1.4451722144647861099e-08 7.2658025722357748416e-09 0 4.9431557842578731662e-13 -7.1854252568336602004e-09 4.0253529423421249167e-10 1.6407951029847825226e-12 2.1469175733395996432e-07
410.6776180698152 18 -1.4465133418106442961e-08 7.2792142611711641723e-09 0 4.9431557842578731662e-13 -7.1854248413568527316e-09 4.0253529423422888019e-10 1.6815801081121954538e-12 1.5686958511485079e-07
438.0561259411362 17 -1.4577956819587548598e-08 7.386182921476078994e-09 0 6.3487781221443674092e-12 -7.1854251199893250759e-09 4.0253529423427411663e-10 1.7939723741503330766e-12 1.9564704395757331645e-07
451.7453798767967 17 -1.4594446512685732775e-08 7.4026728037865120027e-09 0 6.3487781221443674092e-12 -7.1854249307770762441e-09 4.0253529423427768384e-10 1.8028454477849229421e-12 1.693142546387965128e-07
