0 24 -1.4370974480330502244e-08 7.1855507661480864301e-09 0 0 -7.1854237141824158134e-09 4.0253529423355198795e-10 0 0
136.8925393566051 20 -1.4194815885303546509e-08 7.0094548115925304545e-09 0 -6.2559507545370562705e-14 -7.1854236332185614462e-09 4.0253529423392044522e-10 9.1538241636743959808e-13 -1.1267791237888084819e-08
273.7850787132101 19 -1.4376042359205737957e-08 7.1900308156658049617e-09 0 5.8641186320679694186e-13 -7.1854251316767262139e-09 4.0253529423414605873e-10 1.4757870669731122826e-12 1.9727358702628566328e-07
410.6776180698152 18 -1.4465133418106442961e-08 7.2792142611711641723e-09 0 4.9431557842578731662e-13 -7.1854248413568527316e-09 4.0253529423422888019e-10 1.6815801081121954538e-12 1.5686958511485079e-07
547.5701574264202 15 -1.46764480027407363e-08 7.5006121047778821343e-09 9.1431376969950051439e-12 -9.5891378522479449456e-12 -7.185425035815103342e-09 4.0253529423432038704e-10 1.9088553275244959921e-12 1.8393246384621621647e-07
684.4626967830253 15 -1.4164741258721356476e-08 6.9889054644041238748e-09 9.1431376969950051439e-12 -9.5891378522479449456e-12 -7.1854249321694809498e-09 4.025352942344162883e-10 2.1471829719904086027e-12 1.6950803648953007548e-07
821.3552361396304 15 -1.4481423294494889725e-08 7.3055871474912241913e-09 9.1431376969950051439e-12 -9.5891378522479449456e-12 -7.1854252848559138824e-09 4.0253529423455639201e-10 2.4952565271999321013e-12 2.1859163224693450068e-07
958.2477754962355 15 -1.4326659550187643949e-08 7.150823431954086089e-09 9.1431376969950051439e-12 -9.5891378522479449456e-12 -7.1854252560858062085e-09 4.0253529423471278085e-10 2.8836480836613631956e-12 2.1458767801705997029e-07
1095.14031485284 15 -1.454815835897295319e-08 7.3723218882017341398e-09 9.1431376969950051439e-12 -9.5891378522479449456e-12 -7.1854256086234673993e-09 4.0253529423489103827e-10 3.3265234255983466339e-12 2.6365056911628307303e-07
1232.032854209446 15 -1.4399253629023264847e-08 7.2234176520460133956e-09 9.1431376969950051439e-12 -9.5891378522479449456e-12 -7.1854251148294998006e-09 4.0253529423497577258e-10 3.5369865054924766988e-12 1.9492894778391173867e-07
1368.925393566051 13 -1.403317167510004125e-08 6.8481057871000332997e-09 9.1431376969950051439e-12 -3.6110127365014582444e-13 -7.1854269892736577741e-09 4.0253529423508139321e-10 3.7994426835261332092e-12 4.5579653646539682594e-07
1505.817932922656 13 -1.4581660010641076681e-08 7.396594447358343878e-09 9.1431376969950051439e-12 -3.6110127365014582444e-13 -7.1854266645563826272e-09 4.0253529423512637115e-10 3.9112122777302650641e-12 4.1060542623121746873e-07
1642.710472279261 13 -1.4010682661806629575e-08 6.8256171269084828591e-09 9.1431376969950051439e-12 -3.6110127365014582444e-13 -7.1854266361717965399e-09 4.0253529423518489418e-10 4.0566061509707366541e-12 4.0665512528636628941e-07
1779.603011635866 12 -1.4616361395866763152e-08 7.4260052249512759701e-09 9.1431376969950051439e-12 4.9294398851307305446e-12 -7.1854267310303562128e-09 4.0253529423523028572e-10 4.1693097529258775647e-12 4.198566515214372709e-07
1916.495550992471 11 -1.4589835032719136371e-08 7.3923648295914886947e-09 9.1431376969950051439e-12 1.2044231714530184804e-11 -7.1854259714131174208e-09 4.0253529423536552975e-10 4.5052412073722780896e-12 3.141402360381486583e-07
2053.388090349076 11 -1.402606034559051146e-08 6.8285900518883477763e-09 9.1431376969950051439e-12 1.2044231714530184804e-11 -7.1854260619876334278e-09 4.0253529423546908242e-10 4.7625603427753831784e-12 3.2674554918457571694e-07
2190.280629705681 11 -1.433844631621326517e-08 7.1409759966180892829e-09 9.1431376969950051439e-12 1.2044231714530184804e-11 -7.185426087880645631e-09 4.0253529423558256126e-10 5.0444750156217358871e-12 3.3034909620325126635e-07
2327.173169062286 11 -1.4673564755237650363e-08 7.476094486303729291e-09 9.1431376969950051439e-12 1.2044231714530184804e-11 -7.1854260372193908159e-09 4.0253529423565313011e-10 5.2197571368945101818e-12 3.2329853706711230309e-07
2464.065708418891 11 -1.3929467624937474191e-08 6.7319973390212845073e-09 9.1431376969950051439e-12 1.2044231714530184804e-11 -7.1854260542016594274e-09 4.0253529423566341817e-10 5.2452866820887692806e-12 3.2566197021830142583e-07
2600.958247775496 11 -1.4013565681366641149e-08 6.8160954099552794012e-09 9.1431376969950051439e-12 1.2044231714530184804e-11 -7.1854260396968314921e-09 4.0253529423572121741e-10 5.3889682077857235955e-12 3.236433240657262022e-07
2737.850787132101 11 -1.3644520044468379334e-08 6.4470500704435678331e-09 9.1431376969950051439e-12 1.2044231714530184804e-11 -7.1854257423102812449e-09 4.0253529423580481435e-10 5.5966292644268252818e-12 2.8225584824293568085e-07
2874.743326488706 11 -1.3719945783970588725e-08 6.5224755527881171293e-09 9.1431376969950051439e-12 1.2044231714530184804e-11 -7.1854259994679413394e-09 4.0253529423582787201e-10 5.6539150731554051966e-12 3.1804464377172151626e-07
3011.635865845311 10 -1.550070619911873827e-08 8.3158938851127332937e-09 1.593341222464703433e-11 -6.1342580775159458216e-13 -7.1854257398137566848e-09 4.0253529423585785731e-10 5.7283243573191586707e-12 2.8190840532802912491e-07
3148.528405201916 10 -1.4730641692823043143e-08 7.5458289782148389724e-09 1.593341222464703433e-11 -6.1342580775159458216e-13 -7.1854261404159558788e-09 4.0253529423596130658e-10 5.9853321568052596639e-12 3.376604688289298127e-07
3285.420944558522 9 -1.4303966973023803526e-08 7.1897103619207914807e-09 5.6136302359239942639e-11 -7.116998496013264349e-11 -7.1854265960631445339e-09 4.0253529423605539838e-10 6.2191454304746262169e-12 4.0107317861190069532e-07
3422.313483915127 9 -1.4460090369825487688e-08 7.3458343524946917313e-09 5.6136302359239942639e-11 -7.116998496013264349e-11 -7.1854260022909284447e-09 4.0253529423607328616e-10 6.26351079864757615e-12 3.1843752068720496527e-07
3559.206023271732 9 -1.4402674014892149769e-08 7.2884178030056828332e-09 5.6136302359239942639e-11 -7.116998496013264349e-11 -7.1854261968465994246e-09 4.0253529423608833051e-10 6.3008711086879537232e-12 3.4551395747350744063e-07
3696.098562628337 9 -1.3366335997383176029e-08 6.2520800979475235852e-09 5.6136302359239942639e-11 -7.116998496013264349e-11 -7.1854258843957849317e-09 4.0253529423607189029e-10 6.260086103560540792e-12 3.0202997839011397907e-07
